country,year,energy_type,energy_subtype,amount
Australia,2011,Fossil Fuel,Gas,352.831
Australia,2011,Fossil Fuel,Oil,537.84
Australia,2011,Low Carbon,Biofuel,20.221
Australia,2011,Low Carbon,Hydro,50.72
Australia,2011,Low Carbon,Solar,5.298
Australia,2011,Low Carbon,Wind,16.668
Australia,2011,Low Carbon,Other Renewable,6.67
Australia,2011,Low Carbon,Nuclear,0.0
Australia,2012,Fossil Fuel,Coal,554.398
Australia,2012,Fossil Fuel,Gas,353.907
Australia,2012,Fossil Fuel,Oil,558.692
Australia,2012,Low Carbon,Biofuel,18.007
Australia,2012,Low Carbon,Hydro,43.881
Australia,2012,Low Carbon,Solar,6.213
Australia,2012,Low Carbon,Wind,19.898
Australia,2012,Low Carbon,Other Renewable,7.979
Australia,2012,Low Carbon,Nuclear,0.0
Australia,2013,Fossil Fuel,Coal,526.176
Australia,2013,Fossil Fuel,Gas,371.735
Australia,2013,Fossil Fuel,Oil,568.776
Australia,2013,Low Carbon,Biofuel,17.071
Australia,2013,Low Carbon,Hydro,48.872
Australia,2013,Low Carbon,Solar,9.85
Australia,2013,Low Carbon,Wind,23.705
Australia,2013,Low Carbon,Other Renewable,8.53
Australia,2013,Low Carbon,Nuclear,0.0
Australia,2014,Fossil Fuel,Coal,521.82
Australia,2014,Fossil Fuel,Gas,400.999
Australia,2014,Fossil Fuel,Oil,574.843
Australia,2014,Low Carbon,Biofuel,16.366
Australia,2014,Low Carbon,Hydro,36.861
Australia,2014,Low Carbon,Solar,12.602
Australia,2014,Low Carbon,Wind,24.882
Australia,2014,Low Carbon,Other Renewable,9.025
Australia,2014,Low Carbon,Nuclear,0.0
Australia,2015,Fossil Fuel,Coal,540.351
Australia,2015,Fossil Fuel,Gas,421.07
Australia,2015,Fossil Fuel,Oil,554.516
Australia,2015,Low Carbon,Biofuel,14.863
Australia,2015,Low Carbon,Hydro,35.632
Australia,2015,Low Carbon,Solar,15.701
Australia,2015,Low Carbon,Wind,29.949
Australia,2015,Low Carbon,Other Renewable,9.305
Australia,2015,Low Carbon,Nuclear,0.0
Australia,2016,Fossil Fuel,Coal,539.997
Australia,2016,Fossil Fuel,Gas,417.261
Australia,2016,Fossil Fuel,Oil,559.081
Australia,2016,Low Carbon,Biofuel,12.685
Australia,2016,Low Carbon,Hydro,44.338
Australia,2016,Low Carbon,Solar,18.798
Australia,2016,Low Carbon,Wind,32.759
Australia,2016,Low Carbon,Other Renewable,9.187
Australia,2016,Low Carbon,Nuclear,0.0
Austria,2000,Fossil Fuel,Coal,42.479
Austria,2000,Fossil Fuel,Gas,78.205
Austria,2000,Fossil Fuel,Oil,142.163
Austria,2000,Low Carbon,Biofuel,0.198
Austria,2000,Low Carbon,Hydro,116.21
Austria,2000,Low Carbon,Solar,0.008
Austria,2000,Low Carbon,Wind,0.186
Austria,2000,Low Carbon,Other Renewable,4.245
Austria,2000,Low Carbon,Nuclear,0.0
Austria,2001,Fossil Fuel,Coal,43.881
Austria,2001,Fossil Fuel,Gas,82.882
Austria,2001,Fossil Fuel,Oil,154.262
Austria,2001,Low Carbon,Biofuel,0.227
Austria,2001,Low Carbon,Hydro,111.647
Austria,2001,Low Carbon,Solar,0.014
Austria,2001,Low Carbon,Wind,0.475
Austria,2001,Low Carbon,Other Renewable,4.603
Austria,2001,Low Carbon,Nuclear,0.0
Austria,2002,Fossil Fuel,Coal,44.58
Austria,2002,Fossil Fuel,Gas,81.485
Austria,2002,Fossil Fuel,Oil,157.517
Austria,2002,Low Carbon,Biofuel,0.235
Austria,2002,Low Carbon,Hydro,110.3
Austria,2002,Low Carbon,Solar,0.025
Austria,2002,Low Carbon,Wind,0.557
Austria,2002,Low Carbon,Other Renewable,4.169
Austria,2002,Low Carbon,Nuclear,0.0
Austria,2003,Fossil Fuel,Coal,47.548
Austria,2003,Fossil Fuel,Gas,89.63
Austria,2003,Fossil Fuel,Oil,170.444
Austria,2003,Low Carbon,Biofuel,0.244
Austria,2003,Low Carbon,Hydro,90.49
Austria,2003,Low Carbon,Solar,0.041
Austria,2003,Low Carbon,Wind,0.997
Austria,2003,Low Carbon,Other Renewable,4.664
Austria,2003,Low Carbon,Nuclear,0.0
Austria,2004,Fossil Fuel,Coal,46.576
Austria,2004,Fossil Fuel,Gas,90.492
Austria,2004,Fossil Fuel,Oil,165.871
Austria,2004,Low Carbon,Biofuel,0.249
Austria,2004,Low Carbon,Hydro,99.516
Austria,2004,Low Carbon,Solar,0.049
Austria,2004,Low Carbon,Wind,2.501
Austria,2004,Low Carbon,Other Renewable,5.576
Austria,2004,Low Carbon,Nuclear,0.0
Austria,2005,Fossil Fuel,Coal,46.438
Austria,2005,Fossil Fuel,Gas,95.277
Austria,2005,Fossil Fuel,Oil,165.194
Austria,2005,Low Carbon,Biofuel,0.946
Austria,2005,Low Carbon,Hydro,99.781
Austria,2005,Low Carbon,Solar,0.057
Austria,2005,Low Carbon,Wind,3.581
Austria,2005,Low Carbon,Other Renewable,6.556
Austria,2005,Low Carbon,Nuclear,0.0
Austria,2006,Fossil Fuel,Coal,46.398
Austria,2006,Fossil Fuel,Gas,89.532
Austria,2006,Fossil Fuel,Oil,165.073
Austria,2006,Low Carbon,Biofuel,3.397
Austria,2006,Low Carbon,Hydro,95.307
Austria,2006,Low Carbon,Solar,0.06
Austria,2006,Low Carbon,Wind,4.685
Austria,2006,Low Carbon,Other Renewable,8.654
Austria,2006,Low Carbon,Nuclear,0.0
Austria,2007,Fossil Fuel,Coal,44.86
Austria,2007,Fossil Fuel,Gas,84.709
Austria,2007,Fossil Fuel,Oil,155.289
Austria,2007,Low Carbon,Biofuel,3.964
Austria,2007,Low Carbon,Hydro,98.426
Austria,2007,Low Carbon,Solar,0.064
Austria,2007,Low Carbon,Wind,5.411
Austria,2007,Low Carbon,Other Renewable,10.789
Austria,2007,Low Carbon,Nuclear,0.0
Austria,2008,Fossil Fuel,Coal,44.316
Austria,2008,Fossil Fuel,Gas,90.686
Austria,2008,Fossil Fuel,Oil,153.776
Austria,2008,Low Carbon,Biofuel,4.843
Austria,2008,Low Carbon,Hydro,101.18
Austria,2008,Low Carbon,Solar,0.08
Austria,2008,Low Carbon,Wind,5.309
Austria,2008,Low Carbon,Other Renewable,11.357
Austria,2008,Low Carbon,Nuclear,0.0
Austria,2009,Fossil Fuel,Coal,33.391
Austria,2009,Fossil Fuel,Gas,88.319
Austria,2009,Fossil Fuel,Oil,146.022
Austria,2009,Low Carbon,Biofuel,6.143
Austria,2009,Low Carbon,Hydro,107.29
Austria,2009,Low Carbon,Solar,0.128
Austria,2009,Low Carbon,Wind,5.126
Austria,2009,Low Carbon,Other Renewable,11.223
Austria,2009,Low Carbon,Nuclear,0.0
Austria,2010,Fossil Fuel,Coal,39.261
Austria,2010,Fossil Fuel,Gas,96.128
Austria,2010,Fossil Fuel,Oil,152.453
Austria,2010,Low Carbon,Biofuel,5.991
Austria,2010,Low Carbon,Hydro,100.027
Austria,2010,Low Carbon,Solar,0.232
Austria,2010,Low Carbon,Wind,5.381
Austria,2010,Low Carbon,Other Renewable,11.638
Austria,2010,Low Carbon,Nuclear,0.0
Austria,2011,Fossil Fuel,Coal,40.32
Austria,2011,Fossil Fuel,Gas,90.418
Austria,2011,Fossil Fuel,Oil,142.315
Austria,2011,Low Carbon,Biofuel,6.019
Austria,2011,Low Carbon,Hydro,88.729
Austria,2011,Low Carbon,Solar,0.451
Austria,2011,Low Carbon,Wind,5.018
Austria,2011,Low Carbon,Other Renewable,11.705
Austria,2011,Low Carbon,Nuclear,0.0
Austria,2012,Fossil Fuel,Coal,37.455
Austria,2012,Fossil Fuel,Gas,86.241
Austria,2012,Fossil Fuel,Oil,142.242
Austria,2012,Low Carbon,Biofuel,5.957
Austria,2012,Low Carbon,Hydro,112.829
Austria,2012,Low Carbon,Solar,0.869
Austria,2012,Low Carbon,Wind,6.342
Austria,2012,Low Carbon,Other Renewable,11.869
Austria,2012,Low Carbon,Nuclear,0.0
Austria,2013,Fossil Fuel,Coal,38.096
Austria,2013,Fossil Fuel,Gas,82.005
Austria,2013,Fossil Fuel,Oil,146.776
Austria,2013,Low Carbon,Biofuel,5.241
Austria,2013,Low Carbon,Hydro,107.649
Austria,2013,Low Carbon,Solar,1.603
Austria,2013,Low Carbon,Wind,8.073
Austria,2013,Low Carbon,Other Renewable,11.737
Austria,2013,Low Carbon,Nuclear,0.0
Austria,2014,Fossil Fuel,Coal,34.896
Austria,2014,Fossil Fuel,Gas,75.11
Austria,2014,Fossil Fuel,Oil,140.791
Austria,2014,Low Carbon,Biofuel,6.503
Austria,2014,Low Carbon,Hydro,104.368
Austria,2014,Low Carbon,Solar,1.998
Austria,2014,Low Carbon,Wind,9.787
Austria,2014,Low Carbon,Other Renewable,11.035
Austria,2014,Low Carbon,Nuclear,0.0
Austria,2015,Fossil Fuel,Coal,37.714
Austria,2015,Fossil Fuel,Gas,79.681
Austria,2015,Fossil Fuel,Oil,140.202
Austria,2015,Low Carbon,Biofuel,7.74
Austria,2015,Low Carbon,Hydro,93.742
Austria,2015,Low Carbon,Solar,2.371
Austria,2015,Low Carbon,Wind,12.245
Austria,2015,Low Carbon,Other Renewable,11.393
Austria,2015,Low Carbon,Nuclear,0.0
Austria,2016,Fossil Fuel,Coal,34.98
Austria,2016,Fossil Fuel,Gas,83.422
Austria,2016,Fossil Fuel,Oil,145.085
Austria,2016,Low Carbon,Biofuel,6.42
Austria,2016,Low Carbon,Hydro,100.201
Austria,2016,Low Carbon,Solar,2.756
Austria,2016,Low Carbon,Wind,13.165
Austria,2016,Low Carbon,Other Renewable,11.797
Austria,2016,Low Carbon,Nuclear,0.0
Azerbaijan,2000,Fossil Fuel,Coal,0.0
Azerbaijan,2000,Fossil Fuel,Gas,52.744
Azerbaijan,2000,Fossil Fuel,Oil,74.266
Azerbaijan,2000,Low Carbon,Biofuel,0.0
Azerbaijan,2000,Low Carbon,Hydro,4.261
Azerbaijan,2000,Low Carbon,Solar,0.0
Azerbaijan,2000,Low Carbon,Wind,0.0
Azerbaijan,2000,Low Carbon,Other Renewable,0.0
Azerbaijan,2000,Low Carbon,Nuclear,0.0
Azerbaijan,2001,Fossil Fuel,Coal,0.035
Azerbaijan,2001,Fossil Fuel,Gas,75.654
Azerbaijan,2001,Fossil Fuel,Oil,47.27
Azerbaijan,2001,Low Carbon,Biofuel,0.0
Azerbaijan,2001,Low Carbon,Hydro,3.59
Azerbaijan,2001,Low Carbon,Solar,0.0
Azerbaijan,2001,Low Carbon,Wind,0.0
Azerbaijan,2001,Low Carbon,Other Renewable,0.0
Azerbaijan,2001,Low Carbon,Nuclear,0.0
Azerbaijan,2002,Fossil Fuel,Coal,0.023
Azerbaijan,2002,Fossil Fuel,Gas,75.869
Azerbaijan,2002,Fossil Fuel,Oil,43.52
Azerbaijan,2002,Low Carbon,Biofuel,0.0
Azerbaijan,2002,Low Carbon,Hydro,5.539
Azerbaijan,2002,Low Carbon,Solar,0.0
Azerbaijan,2002,Low Carbon,Wind,0.0
Azerbaijan,2002,Low Carbon,Other Renewable,0.0
Azerbaijan,2002,Low Carbon,Nuclear,0.0
Azerbaijan,2003,Fossil Fuel,Coal,0.035
Azerbaijan,2003,Fossil Fuel,Gas,77.799
Azerbaijan,2003,Fossil Fuel,Oil,50.6
Azerbaijan,2003,Low Carbon,Biofuel,0.0
Azerbaijan,2003,Low Carbon,Hydro,6.729
Azerbaijan,2003,Low Carbon,Solar,0.0
Azerbaijan,2003,Low Carbon,Wind,0.0
Azerbaijan,2003,Low Carbon,Other Renewable,0.0
Azerbaijan,2003,Low Carbon,Nuclear,0.0
Azerbaijan,2004,Fossil Fuel,Coal,0.011
Azerbaijan,2004,Fossil Fuel,Gas,91.228
Azerbaijan,2004,Fossil Fuel,Oil,54.573
Azerbaijan,2004,Low Carbon,Biofuel,0.0
Azerbaijan,2004,Low Carbon,Hydro,7.458
Azerbaijan,2004,Low Carbon,Solar,0.0
Azerbaijan,2004,Low Carbon,Wind,0.0
Azerbaijan,2004,Low Carbon,Other Renewable,0.0
Azerbaijan,2004,Low Carbon,Nuclear,0.0
Azerbaijan,2005,Fossil Fuel,Coal,0.037
Azerbaijan,2005,Fossil Fuel,Gas,94.232
Azerbaijan,2005,Fossil Fuel,Oil,63.799
Azerbaijan,2005,Low Carbon,Biofuel,0.0
Azerbaijan,2005,Low Carbon,Hydro,8.095
Azerbaijan,2005,Low Carbon,Solar,0.0
Azerbaijan,2005,Low Carbon,Wind,0.0
Azerbaijan,2005,Low Carbon,Other Renewable,0.0
Azerbaijan,2005,Low Carbon,Nuclear,0.0
Azerbaijan,2006,Fossil Fuel,Coal,0.037
Azerbaijan,2006,Fossil Fuel,Gas,99.616
Azerbaijan,2006,Fossil Fuel,Oil,57.113
Azerbaijan,2006,Low Carbon,Biofuel,0.0
Azerbaijan,2006,Low Carbon,Hydro,6.731
Azerbaijan,2006,Low Carbon,Solar,0.0
Azerbaijan,2006,Low Carbon,Wind,0.0
Azerbaijan,2006,Low Carbon,Other Renewable,0.0
Azerbaijan,2006,Low Carbon,Nuclear,0.0
Azerbaijan,2007,Fossil Fuel,Coal,0.057
Azerbaijan,2007,Fossil Fuel,Gas,87.708
Azerbaijan,2007,Fossil Fuel,Oil,53.855
Azerbaijan,2007,Low Carbon,Biofuel,0.0
Azerbaijan,2007,Low Carbon,Hydro,6.279
Azerbaijan,2007,Low Carbon,Solar,0.0
Azerbaijan,2007,Low Carbon,Wind,0.0
Azerbaijan,2007,Low Carbon,Other Renewable,0.0
Azerbaijan,2007,Low Carbon,Nuclear,0.0
Azerbaijan,2008,Fossil Fuel,Coal,0.043
Azerbaijan,2008,Fossil Fuel,Gas,100.346
Azerbaijan,2008,Fossil Fuel,Oil,43.056
Azerbaijan,2008,Low Carbon,Biofuel,0.0
Azerbaijan,2008,Low Carbon,Hydro,5.892
Azerbaijan,2008,Low Carbon,Solar,0.0
Azerbaijan,2008,Low Carbon,Wind,0.0
Azerbaijan,2008,Low Carbon,Other Renewable,0.0
Azerbaijan,2008,Low Carbon,Nuclear,0.0
Azerbaijan,2009,Fossil Fuel,Coal,0.043
Azerbaijan,2009,Fossil Fuel,Gas,85.682
Azerbaijan,2009,Fossil Fuel,Oil,40.15
Azerbaijan,2009,Low Carbon,Biofuel,0.0
Azerbaijan,2009,Low Carbon,Hydro,6.056
Azerbaijan,2009,Low Carbon,Solar,0.0
Azerbaijan,2009,Low Carbon,Wind,0.006
Azerbaijan,2009,Low Carbon,Other Renewable,0.0
Azerbaijan,2009,Low Carbon,Nuclear,0.0
Azerbaijan,2010,Fossil Fuel,Coal,0.065
Azerbaijan,2010,Fossil Fuel,Gas,81.449
Azerbaijan,2010,Fossil Fuel,Oil,39.636
Azerbaijan,2010,Low Carbon,Biofuel,0.0
Azerbaijan,2010,Low Carbon,Hydro,8.986
Azerbaijan,2010,Low Carbon,Solar,0.0
Azerbaijan,2010,Low Carbon,Wind,0.001
Azerbaijan,2010,Low Carbon,Other Renewable,0.0
Azerbaijan,2010,Low Carbon,Nuclear,0.0
Azerbaijan,2011,Fossil Fuel,Coal,0.057
Azerbaijan,2011,Fossil Fuel,Gas,89.201
Azerbaijan,2011,Fossil Fuel,Oil,48.582
Azerbaijan,2011,Low Carbon,Biofuel,0.0
Azerbaijan,2011,Low Carbon,Hydro,6.934
Azerbaijan,2011,Low Carbon,Solar,0.0
Azerbaijan,2011,Low Carbon,Wind,0.0
Azerbaijan,2011,Low Carbon,Other Renewable,0.0
Azerbaijan,2011,Low Carbon,Nuclear,0.0
Azerbaijan,2012,Fossil Fuel,Coal,0.043
Azerbaijan,2012,Fossil Fuel,Gas,93.615
Azerbaijan,2012,Fossil Fuel,Oil,50.81
Azerbaijan,2012,Low Carbon,Biofuel,0.0
Azerbaijan,2012,Low Carbon,Hydro,4.69
Azerbaijan,2012,Low Carbon,Solar,0.0
Azerbaijan,2012,Low Carbon,Wind,0.0
Azerbaijan,2012,Low Carbon,Other Renewable,0.0
Azerbaijan,2012,Low Carbon,Nuclear,0.0
Azerbaijan,2013,Fossil Fuel,Coal,0.036
Azerbaijan,2013,Fossil Fuel,Gas,94.03
Azerbaijan,2013,Fossil Fuel,Oil,55.304
Azerbaijan,2013,Low Carbon,Biofuel,0.0
Azerbaijan,2013,Low Carbon,Hydro,3.812
Azerbaijan,2013,Low Carbon,Solar,0.002
Azerbaijan,2013,Low Carbon,Wind,0.002
Azerbaijan,2013,Low Carbon,Other Renewable,0.172
Azerbaijan,2013,Low Carbon,Nuclear,0.0
Azerbaijan,2014,Fossil Fuel,Coal,0.022
Azerbaijan,2014,Fossil Fuel,Gas,98.545
Azerbaijan,2014,Fossil Fuel,Oil,54.294
Azerbaijan,2014,Low Carbon,Biofuel,0.0
Azerbaijan,2014,Low Carbon,Hydro,3.308
Azerbaijan,2014,Low Carbon,Solar,0.007
Azerbaijan,2014,Low Carbon,Wind,0.006
Azerbaijan,2014,Low Carbon,Other Renewable,0.221
Azerbaijan,2014,Low Carbon,Nuclear,0.0
Azerbaijan,2015,Fossil Fuel,Coal,0.036
Azerbaijan,2015,Fossil Fuel,Gas,111.466
Azerbaijan,2015,Fossil Fuel,Oil,55.102
Azerbaijan,2015,Low Carbon,Biofuel,0.0
Azerbaijan,2015,Low Carbon,Hydro,4.142
Azerbaijan,2015,Low Carbon,Solar,0.012
Azerbaijan,2015,Low Carbon,Wind,0.012
Azerbaijan,2015,Low Carbon,Other Renewable,0.23
Azerbaijan,2015,Low Carbon,Nuclear,0.0
Azerbaijan,2016,Fossil Fuel,Coal,0.014
Azerbaijan,2016,Fossil Fuel,Gas,109.307
Azerbaijan,2016,Fossil Fuel,Oil,54.735
Azerbaijan,2016,Low Carbon,Biofuel,0.0
Azerbaijan,2016,Low Carbon,Hydro,4.927
Azerbaijan,2016,Low Carbon,Solar,0.089
Azerbaijan,2016,Low Carbon,Wind,0.057
Azerbaijan,2016,Low Carbon,Other Renewable,0.219
Azerbaijan,2016,Low Carbon,Nuclear,0.0
Bangladesh,2000,Fossil Fuel,Coal,3.836
Bangladesh,2000,Fossil Fuel,Gas,90.582
Bangladesh,2000,Fossil Fuel,Oil,39.488
Bangladesh,2000,Low Carbon,Biofuel,0.0
Bangladesh,2000,Low Carbon,Hydro,2.081
Bangladesh,2000,Low Carbon,Solar,0.0
Bangladesh,2000,Low Carbon,Wind,0.0
Bangladesh,2000,Low Carbon,Other Renewable,0.0
Bangladesh,2000,Low Carbon,Nuclear,0.0
Bangladesh,2001,Fossil Fuel,Coal,4.069
Bangladesh,2001,Fossil Fuel,Gas,101.432
Bangladesh,2001,Fossil Fuel,Oil,47.167
Bangladesh,2001,Low Carbon,Biofuel,0.0
Bangladesh,2001,Low Carbon,Hydro,2.74
Bangladesh,2001,Low Carbon,Solar,0.0
Bangladesh,2001,Low Carbon,Wind,0.0
Bangladesh,2001,Low Carbon,Other Renewable,0.0
Bangladesh,2001,Low Carbon,Nuclear,0.0
Bangladesh,2002,Fossil Fuel,Coal,4.249
Bangladesh,2002,Fossil Fuel,Gas,106.711
Bangladesh,2002,Fossil Fuel,Oil,47.364
Bangladesh,2002,Low Carbon,Biofuel,0.0
Bangladesh,2002,Low Carbon,Hydro,2.054
Bangladesh,2002,Low Carbon,Solar,0.0
Bangladesh,2002,Low Carbon,Wind,0.0
Bangladesh,2002,Low Carbon,Other Renewable,0.0
Bangladesh,2002,Low Carbon,Nuclear,0.0
Bangladesh,2003,Fossil Fuel,Coal,4.063
Bangladesh,2003,Fossil Fuel,Gas,114.784
Bangladesh,2003,Fossil Fuel,Oil,49.096
Bangladesh,2003,Low Carbon,Biofuel,0.0
Bangladesh,2003,Low Carbon,Hydro,2.041
Bangladesh,2003,Low Carbon,Solar,0.002
Bangladesh,2003,Low Carbon,Wind,0.0
Bangladesh,2003,Low Carbon,Other Renewable,0.0
Bangladesh,2003,Low Carbon,Nuclear,0.0
Bangladesh,2004,Fossil Fuel,Coal,4.069
Bangladesh,2004,Fossil Fuel,Gas,123.402
Bangladesh,2004,Fossil Fuel,Oil,46.329
Bangladesh,2004,Low Carbon,Biofuel,0.0
Bangladesh,2004,Low Carbon,Hydro,2.028
Bangladesh,2004,Low Carbon,Solar,0.005
Bangladesh,2004,Low Carbon,Wind,0.0
Bangladesh,2004,Low Carbon,Other Renewable,0.0
Bangladesh,2004,Low Carbon,Nuclear,0.0
Bangladesh,2005,Fossil Fuel,Coal,8.348
Bangladesh,2005,Fossil Fuel,Gas,132.634
Bangladesh,2005,Fossil Fuel,Oil,46.623
Bangladesh,2005,Low Carbon,Biofuel,0.0
Bangladesh,2005,Low Carbon,Hydro,2.015
Bangladesh,2005,Low Carbon,Solar,0.009
Bangladesh,2005,Low Carbon,Wind,0.0
Bangladesh,2005,Low Carbon,Other Renewable,0.0
Bangladesh,2005,Low Carbon,Nuclear,0.0
Bangladesh,2006,Fossil Fuel,Coal,12.684
Bangladesh,2006,Fossil Fuel,Gas,143.634
Bangladesh,2006,Fossil Fuel,Oil,47.123
Bangladesh,2006,Low Carbon,Biofuel,0.0
Bangladesh,2006,Low Carbon,Hydro,2.002
Bangladesh,2006,Low Carbon,Solar,0.014
Bangladesh,2006,Low Carbon,Wind,0.004
Bangladesh,2006,Low Carbon,Other Renewable,0.0
Bangladesh,2006,Low Carbon,Nuclear,0.0
Bangladesh,2007,Fossil Fuel,Coal,10.351
Bangladesh,2007,Fossil Fuel,Gas,153.364
Bangladesh,2007,Fossil Fuel,Oil,44.56
Bangladesh,2007,Low Carbon,Biofuel,0.0
Bangladesh,2007,Low Carbon,Hydro,1.99
Bangladesh,2007,Low Carbon,Solar,0.024
Bangladesh,2007,Low Carbon,Wind,0.004
Bangladesh,2007,Low Carbon,Other Renewable,0.0
Bangladesh,2007,Low Carbon,Nuclear,0.0
Bangladesh,2008,Fossil Fuel,Coal,10.896
Bangladesh,2008,Fossil Fuel,Gas,163.764
Bangladesh,2008,Fossil Fuel,Oil,45.273
Bangladesh,2008,Low Carbon,Biofuel,0.0
Bangladesh,2008,Low Carbon,Hydro,2.508
Bangladesh,2008,Low Carbon,Solar,0.04
Bangladesh,2008,Low Carbon,Wind,0.008
Bangladesh,2008,Low Carbon,Other Renewable,0.0
Bangladesh,2008,Low Carbon,Nuclear,0.0
Bangladesh,2009,Fossil Fuel,Coal,13.615
Bangladesh,2009,Fossil Fuel,Gas,187.468
Bangladesh,2009,Fossil Fuel,Oil,42.332
Bangladesh,2009,Low Carbon,Biofuel,0.0
Bangladesh,2009,Low Carbon,Hydro,1.094
Bangladesh,2009,Low Carbon,Solar,0.066
Bangladesh,2009,Low Carbon,Wind,0.013
Bangladesh,2009,Low Carbon,Other Renewable,0.003
Bangladesh,2009,Low Carbon,Nuclear,0.0
Bangladesh,2010,Fossil Fuel,Coal,8.676
Bangladesh,2010,Fossil Fuel,Gas,192.537
Bangladesh,2010,Fossil Fuel,Oil,47.161
Bangladesh,2010,Low Carbon,Biofuel,0.0
Bangladesh,2010,Low Carbon,Hydro,1.901
Bangladesh,2010,Low Carbon,Solar,0.116
Bangladesh,2010,Low Carbon,Wind,0.013
Bangladesh,2010,Low Carbon,Other Renewable,0.005
Bangladesh,2010,Low Carbon,Nuclear,0.0
Bangladesh,2011,Fossil Fuel,Coal,12.916
Bangladesh,2011,Fossil Fuel,Gas,195.822
Bangladesh,2011,Fossil Fuel,Oil,60.942
Bangladesh,2011,Low Carbon,Biofuel,0.0
Bangladesh,2011,Low Carbon,Hydro,2.26
Bangladesh,2011,Low Carbon,Solar,0.151
Bangladesh,2011,Low Carbon,Wind,0.013
Bangladesh,2011,Low Carbon,Other Renewable,0.008
Bangladesh,2011,Low Carbon,Nuclear,0.0
Bangladesh,2012,Fossil Fuel,Coal,10.657
Bangladesh,2012,Fossil Fuel,Gas,213.363
Bangladesh,2012,Fossil Fuel,Oil,65.039
Bangladesh,2012,Low Carbon,Biofuel,0.0
Bangladesh,2012,Low Carbon,Hydro,2.001
Bangladesh,2012,Low Carbon,Solar,0.234
Bangladesh,2012,Low Carbon,Wind,0.013
Bangladesh,2012,Low Carbon,Other Renewable,0.01
Bangladesh,2012,Low Carbon,Nuclear,0.0
Bangladesh,2013,Fossil Fuel,Coal,14.754
Bangladesh,2013,Fossil Fuel,Gas,219.528
Bangladesh,2013,Fossil Fuel,Oil,63.673
Bangladesh,2013,Low Carbon,Biofuel,0.0
Bangladesh,2013,Low Carbon,Hydro,1.865
Bangladesh,2013,Low Carbon,Solar,0.332
Bangladesh,2013,Low Carbon,Wind,0.013
Bangladesh,2013,Low Carbon,Other Renewable,0.013
Bangladesh,2013,Low Carbon,Nuclear,0.0
Bangladesh,2014,Fossil Fuel,Coal,9.313
Bangladesh,2014,Fossil Fuel,Gas,230.223
Bangladesh,2014,Fossil Fuel,Oil,71.492
Bangladesh,2014,Low Carbon,Biofuel,0.0
Bangladesh,2014,Low Carbon,Hydro,1.442
Bangladesh,2014,Low Carbon,Solar,0.425
Bangladesh,2014,Low Carbon,Wind,0.013
Bangladesh,2014,Low Carbon,Other Renewable,0.015
Bangladesh,2014,Low Carbon,Nuclear,0.0
Bangladesh,2015,Fossil Fuel,Coal,31.023
Bangladesh,2015,Fossil Fuel,Gas,258.541
Bangladesh,2015,Fossil Fuel,Oil,75.666
Bangladesh,2015,Low Carbon,Biofuel,0.0
Bangladesh,2015,Low Carbon,Hydro,2.272
Bangladesh,2015,Low Carbon,Solar,0.502
Bangladesh,2015,Low Carbon,Wind,0.013
Bangladesh,2015,Low Carbon,Other Renewable,0.018
Bangladesh,2015,Low Carbon,Nuclear,0.0
Bangladesh,2016,Fossil Fuel,Coal,22.95
Bangladesh,2016,Fossil Fuel,Gas,264.51
Bangladesh,2016,Fossil Fuel,Oil,82.81
Bangladesh,2016,Low Carbon,Biofuel,0.0
Bangladesh,2016,Low Carbon,Hydro,2.225
Bangladesh,2016,Low Carbon,Solar,0.535
Bangladesh,2016,Low Carbon,Wind,0.013
Bangladesh,2016,Low Carbon,Other Renewable,0.019
Bangladesh,2016,Low Carbon,Nuclear,0.0
Belarus,2000,Fossil Fuel,Coal,11.572
Belarus,2000,Fossil Fuel,Gas,151.936
Belarus,2000,Fossil Fuel,Oil,91.816
Belarus,2000,Low Carbon,Biofuel,0.0
Belarus,2000,Low Carbon,Hydro,0.075
Belarus,2000,Low Carbon,Solar,0.0
Belarus,2000,Low Carbon,Wind,0.0
Belarus,2000,Low Carbon,Other Renewable,0.0
Belarus,2000,Low Carbon,Nuclear,0.0
Belarus,2001,Fossil Fuel,Coal,8.309
Belarus,2001,Fossil Fuel,Gas,151.066
Belarus,2001,Fossil Fuel,Oil,89.51
Belarus,2001,Low Carbon,Biofuel,0.0
Belarus,2001,Low Carbon,Hydro,0.083
Belarus,2001,Low Carbon,Solar,0.0
Belarus,2001,Low Carbon,Wind,0.0
Belarus,2001,Low Carbon,Other Renewable,0.0
Belarus,2001,Low Carbon,Nuclear,0.0
Belarus,2002,Fossil Fuel,Coal,7.837
Belarus,2002,Fossil Fuel,Gas,155.428
Belarus,2002,Fossil Fuel,Oil,93.032
Belarus,2002,Low Carbon,Biofuel,0.0
Belarus,2002,Low Carbon,Hydro,0.08
Belarus,2002,Low Carbon,Solar,0.0
Belarus,2002,Low Carbon,Wind,0.0
Belarus,2002,Low Carbon,Other Renewable,0.0
Belarus,2002,Low Carbon,Nuclear,0.0
Belarus,2003,Fossil Fuel,Coal,7.377
Belarus,2003,Fossil Fuel,Gas,152.807
Belarus,2003,Fossil Fuel,Oil,94.971
Belarus,2003,Low Carbon,Biofuel,0.0
Belarus,2003,Low Carbon,Hydro,0.076
Belarus,2003,Low Carbon,Solar,0.0
Belarus,2003,Low Carbon,Wind,0.0
